"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Bundesland";"Postleitzahl";"Ort";"Straße";"Hausnummer";"Gemarkung";"Flurstück";"Gemeindeschlüssel";"Koordinate: Breitengrad (WGS84)";"Koordinate: Längengrad (WGS84)";"Anzahl der Solar-Module";"Hauptausrichtung der Solar-Module";"Name des Windparks";"Nabenhöhe der Windenergieanlage";"Rotordurchmesser der Windenergieanlage";"Hersteller der Windenergieanlage";"Typenbezeichnung";"Hauptbrennstoff der Einheit";"Nutzbare Speicherkapazität in kWh";"Technologie der Stromerzeugung";"Lage der Einheit";"Letzte Aktualisierung";"Datum der endgültigen Stilllegung";"Datum der geplanten Inbetriebnahme";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Volleinspeisung oder Teileinspeisung";"MaStR-Nr. der Genehmigung";"Name des Anschluss-Netzbetreibers";"MaStR-Nr. des Anschluss-Netzbetreibers";"Netzbetreiberprüfung";"Spannungsebene";"MaStR-Nr. der Lokation";"MaStR-Nr. der EEG-Anlage";"EEG-Anlagenschlüssel";"Inbetriebnahmedatum der EEG-Anlage";"Installierte Leistung der EEG-Anlage";"Zuschlagnummer (EEG/KWK-Ausschreibung)";"MaStR-Nr. der KWK-Anlage";"Inbetriebnahmedatum der KWK-Anlage";"Elektrische KWK-Leistung";"Thermische Nutzleistung in kW"
"SEE906255995187";"WP Werne-Ost";"In Planung";"Wind";"3450";"3450";"";"27.3.2019";"Nordrhein-Westfalen";"59368";"Werne";"";"";"Stockum";"Flur 16 Flurstück 32";"05978040";"51,683309";"7,678205";"";"";"WEA Süd";"119";"112";"Vestas Deutschland GmbH";"V112";"";"";"Horizontalläufer";"Windkraft an Land";"16.3.2023";"";"31.12.2024";"Alterric Windpark Werne GmbH & Co. KG";"ABR957372217133";"Volleinspeisung";"SGE909205910322";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE920251447938";"SWT 130";"In Planung";"Wind";"4200";"4200";"";"9.4.2019";"Nordrhein-Westfalen";"33165";"Lichtenau";"";"";"Henglarn";"Flur: 009 Flurstück: 046";"05762036";"51,632738";"8,797488";"";"";"Atteln";"115";"130";"Siemens Wind Power GmbH & Co. KG";"SWT-DD-130";"";"";"Horizontalläufer";"Windkraft an Land";"9.4.2019";"";"1.3.2020";"Ostwind Egge GmbH & Co.KG";"ABR951381460115";"Volleinspeisung";"SGE950072364398";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Umspannebene Hochspannung/Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE955498819361";"EWT Henglarn";"In Planung";"Wind";"750";"750";"";"9.4.2019";"Nordrhein-Westfalen";"33165";"Lichtenau";"";"";"Henglarn";"Flur: 009 Flurstück1: 019 Flurstück 2: 018";"05762036";"51,614033";"8,801096";"";"";"Attelm";"69";"60,9";"Sonstige";"EWT DW 61";"";"";"Horizontalläufer";"Windkraft an Land";"9.4.2019";"";"1.3.2020";"SoLa Energiepartner";"ABR903612620942";"Volleinspeisung";"SGE934606372318";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Umspannebene Hochspannung/Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE991844068212";"WEA 1";"In Planung";"Wind";"3450";"3450";"";"24.4.2019";"Niedersachsen";"31737";"Rinteln";"";"";"Westendorf";"3, 16/1";"03257008";"52,193408";"9,153085";"";"";"Windpark Rinteln";"91";"117";"Vestas Deutschland GmbH";"Vestas V117-3.3/3.45 MW 50/60 Hz BWC";"";"";"Horizontalläufer";"Windkraft an Land";"22.1.2020";"";"30.6.2020";"Windpark Rinteln GmbH & Co. KG";"ABR952867492309";"Volleinspeisung";"SGE914974960706";"Westfalen Weser Netz GmbH (SNB929881052512)";"SNB929881052512";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE998522046241";"WEA 2";"In Planung";"Wind";"3450";"3450";"";"24.4.2019";"Niedersachsen";"31737";"Rinteln";"";"";"Kohlenstädt";"1, 8/2";"03257008";"52,191604";"9,157584";"";"";"Windpark Rinteln";"91";"117";"Vestas Deutschland GmbH";"Vestas V117-3,3/3,45 MW 50/60 Hz BWC";"";"";"Horizontalläufer";"Windkraft an Land";"22.1.2020";"";"30.6.2020";"Windpark Rinteln GmbH & Co. KG";"ABR952867492309";"Volleinspeisung";"SGE914974960706";"Westfalen Weser Netz GmbH (SNB929881052512)";"SNB929881052512";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE943558925329";"WEA 01";"In Planung";"Wind";"3450";"3450";"";"17.5.2019";"Niedersachsen";"32361";"Preußisch Oldendorf";"";"";"Getmold";"Flur 3: 61";"03459003";"52,351306";"8,494359";"";"";"Getmold";"137";"126";"Vestas Deutschland GmbH";"V126";"";"";"Horizontalläufer";"Windkraft an Land";"14.7.2023";"";"30.6.2023";"Windpark Getmold GmbH & Co. KG";"ABR953268833838";"Volleinspeisung";"SGE991153302199";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE929400122511";"WEA 02";"In Planung";"Wind";"3450";"3450";"";"17.5.2019";"Niedersachsen";"32361";"Preußisch Oldendorf";"";"";"Getmold";"Flur 3: 87";"03459003";"52,354984";"8,49028";"";"";"Getmold";"137";"126";"Vestas Deutschland GmbH";"V126";"";"";"Horizontalläufer";"Windkraft an Land";"26.3.2021";"";"30.6.2023";"Windpark Getmold GmbH & Co. KG";"ABR953268833838";"Volleinspeisung";"SGE991153302199";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE923121114824";"WKA 3000";"In Planung";"Wind";"2,2";"2,2";"8.4.2023";"8.6.2019";"Rheinland-Pfalz";"67591";"Mörstadt";"";"";"";"";"07331047";"";"";"";"";"WKA Mörstadt";"";"1,3";"Sonstige";"EOLO 3000";"";"";"Vertikalläufer";"Windkraft an Land";"12.4.2023";"";"";"natürliche Person (ABR981668396530)";"ABR981668396530";"Teileinspeisung (einschließlich Eigenverbrauch)";"";"EWR Netz GmbH (SNB969068596941)";"SNB969068596941";"";"Niederspannung (= Hausanschluss/Haushaltsstrom)";"";"EEG978274538966";"";"8.4.2023";"2,2";"";"";"";"";""
"SEE970299693156";"WEA13";"In Planung";"Wind";"2350";"2350";"";"28.5.2019";"Thüringen";"99195";"Schloßvippach";"";"";"Sprötau";"5, Flurstück 480";"16068048";"51,105045";"11,179253";"";"";"WP Dielsdorf";"138";"103";"ENERCON GmbH";"E103 EP2";"";"";"Horizontalläufer";"Windkraft an Land";"12.3.2021";"";"30.6.2021";"Windkraft Schloßvippach GmbH & Co. KG";"ABR912641623428";"Volleinspeisung";"SGE940911228011";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE909219954442";"SML 4";"In Planung";"Wind";"2,3";"2,3";"";"6.6.2019";"Niedersachsen";"26556";"Nenndorf";"";"";"";"1  75/22";"03462009";"";"";"";"";"WP Südermeedland";"108,4";"82";"ENERCON GmbH";"E-82";"";"";"Horizontalläufer";"Windkraft an Land";"18.3.2021";"";"18.12.2021";"WP Südermeedland GmbH Co. KG";"ABR983104180147";"Volleinspeisung";"SGE901716566593";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Umspannebene Hochspannung/Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE951157020253";"Willingen-Eimelrod WEA 2";"In Planung";"Wind";"3000";"3000";"";"20.6.2019";"Nordrhein-Westfalen";"34508";"Willingen";"";"";"Eimelrod";"17: 75";"05958012";"51,286744";"8,690978";"";"";"Willingen-Eimelrod";"149";"115,7";"ENERCON GmbH";"E-115";"";"";"Horizontalläufer";"Windkraft an Land";"15.9.2022";"";"1.5.2021";"Alterric Deutschland GmbH";"ABR927397646904";"Volleinspeisung";"SGE998088451626";"Energie Waldeck-Frankenberg GmbH (SNB936172924014)";"SNB936172924014";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE945450079759";"Willingen-Eimelrod WEA 4";"In Planung";"Wind";"3000";"3000";"";"20.6.2019";"Nordrhein-Westfalen";"34508";"Willingen";"";"";"Eimelrod";"16: 15";"05958012";"51,285971";"8,701666";"";"";"Willingen-Eimelrod";"149";"115,7";"ENERCON GmbH";"E-115";"";"";"Horizontalläufer";"Windkraft an Land";"15.9.2022";"";"1.5.2021";"Alterric Deutschland GmbH";"ABR927397646904";"Volleinspeisung";"SGE972357583379";"Energie Waldeck-Frankenberg GmbH (SNB936172924014)";"SNB936172924014";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE940837443628";"WEA Kemnitz 1";"In Planung";"Wind";"2500";"2500";"";"22.6.2019";"Brandenburg";"14947";"Nuthe-Urstromtal";"";"";"Kemnitz";"Flur 8: 015";"12072312";"52,15331";"12,997388";"";"";"Windpark Kemnitz";"139";"120";"GE Wind Energy GmbH";"GE 2,5-120";"";"";"Horizontalläufer";"Windkraft an Land";"11.12.2023";"";"31.12.2025";"UKA Umweltgerechte Kraftanlagen GmbH & Co. KG";"ABR999408386086";"";"SGE994186713697";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"";"";"";"";"";"";"";"";"";"";""
"SEE929630318845";"WEA Kemnitz 2";"In Planung";"Wind";"2500";"2500";"";"22.6.2019";"Brandenburg";"14947";"Nuthe-Urstromtal";"";"";"Kemnitz";"Flur 8: 015";"12072312";"52,150543";"13,000695";"";"";"Windpark Kemnitz";"139";"120";"GE Wind Energy GmbH";"GE 2,5-120";"";"";"Horizontalläufer";"Windkraft an Land";"11.12.2023";"";"31.12.2025";"UKA Umweltgerechte Kraftanlagen GmbH & Co. KG";"ABR999408386086";"";"SGE986408139248";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE905895691480";"WEA Viersen 1";"In Planung";"Wind";"5500";"5500";"";"1.7.2019";"Nordrhein-Westfalen";"41751";"Viersen";"";"";"Boisheim";"Flur 13: 138, 139";"05166032";"51,266657";"6,294908";"";"";"WP Viersen Boisheimer Nette";"120";"160";"ENERCON GmbH";"E-160 EP 5 E2";"";"";"Horizontalläufer";"Windkraft an Land";"15.1.2024";"";"31.5.2024";"MLK Windpark Viersen Nr. 83 GmbH & Co. KG";"ABR912027558177";"Volleinspeisung";"SGE939278540249";"NEW Netz GmbH (SNB940437318166)";"SNB940437318166";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE935922887272";"WEA Viersen 2";"In Planung";"Wind";"5500";"5500";"";"1.7.2019";"Nordrhein-Westfalen";"41751";"Viersen";"";"";"Boisheim";"Flur 13: 36, 37";"05166032";"51,264997";"6,300137";"";"";"WP Viersen Boisheimer Nette";"120";"160";"ENERCON GmbH";"EP-160 EP 5 E2";"";"";"Horizontalläufer";"Windkraft an Land";"15.1.2024";"";"31.5.2024";"MLK Windpark Viersen Nr. 83 GmbH & Co. KG";"ABR912027558177";"Volleinspeisung";"SGE923474255656";"NEW Netz GmbH (SNB940437318166)";"SNB940437318166";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE942736749924";"WEA Viersen 3";"In Planung";"Wind";"5500";"5500";"";"1.7.2019";"Nordrhein-Westfalen";"41751";"Viersen";"";"";"Dülken";"Flur 60: 120, 121";"05166032";"51,263379";"6,305637";"";"";"WP Viersen Boisheimer Nette";"120";"160";"ENERCON GmbH";"E-160EP 5 E2";"";"";"Horizontalläufer";"Windkraft an Land";"15.1.2024";"";"31.5.2024";"MLK Windpark Viersen Nr. 83 GmbH & Co. KG";"ABR912027558177";"Volleinspeisung";"SGE907306117374";"NEW Netz GmbH (SNB940437318166)";"SNB940437318166";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE947591694617";"WEA Viersen 4";"In Planung";"Wind";"5500";"5500";"";"1.7.2019";"Nordrhein-Westfalen";"41751";"Viersen";"";"";"Dülken";"Flur 60: 141";"05166032";"51,259983";"6,30661";"";"";"WP Viersen Boisheimer Nette";"120";"160";"ENERCON GmbH";"E-160 EP 5 E2";"";"";"Horizontalläufer";"Windkraft an Land";"15.1.2024";"";"31.5.2024";"MLK Windpark Viersen Nr. 83 GmbH & Co. KG";"ABR912027558177";"Volleinspeisung";"SGE986598714607";"NEW Netz GmbH (SNB940437318166)";"SNB940437318166";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE921136577405";"WKA RP1";"In Planung";"Wind";"3600";"3600";"";"31.7.2019";"Mecklenburg-Vorpommern";"23974";"Hornstorf";"";"";"Hornstorf";"Flur1: 30/2";"13074034";"53,928929";"11,555043";"";"";"WP KARO-Rohlstorf";"120";"116,8";"Nordex SE";"Nordex N117/3.600";"";"";"Horizontalläufer";"Windkraft an Land";"31.7.2019";"";"31.12.2019";"GET Windpark KARO GmbH & Co. KG";"ABR953086119350";"Volleinspeisung";"SGE941025913220";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE933598709966";"WKA RP2";"In Planung";"Wind";"3300";"3300";"";"31.7.2019";"Mecklenburg-Vorpommern";"23974";"Hornstorf";"";"";"Hornstorf";"Flur1: 35";"13074034";"53,925352";"11,552417";"";"";"WP KARO-Rohlstorf";"100";"99,8";"Nordex SE";"Nordex N100/3.300";"";"";"Horizontalläufer";"Windkraft an Land";"31.7.2019";"";"31.12.2019";"GET Windpark KARO GmbH & Co. KG";"ABR953086119350";"Volleinspeisung";"SGE941025913220";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE961498723508";"WKA RP3";"In Planung";"Wind";"3300";"3300";"";"31.7.2019";"Mecklenburg-Vorpommern";"23974";"Hornstorf";"";"";"Hornstorf";"Flur1: 37";"13074034";"53,922003";"11,55291";"";"";"WP KARO-Rohlstorf";"100";"99,8";"Nordex SE";"Nordex N100/3.300";"";"";"Horizontalläufer";"Windkraft an Land";"31.7.2019";"";"31.12.2019";"GET Windpark KARO GmbH & Co. KG";"ABR953086119350";"Volleinspeisung";"SGE941025913220";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE936754615354";"WKA RP4";"In Planung";"Wind";"3600";"3600";"";"31.7.2019";"Mecklenburg-Vorpommern";"23974";"Hornstorf";"";"";"Hornstorf";"Flur1: 39";"13074034";"53,91704";"11,554378";"";"";"WP KARO-Rohlstorf";"120";"116,8";"Nordex SE";"Nordex N117/3.600";"";"";"Horizontalläufer";"Windkraft an Land";"31.7.2019";"";"31.12.2019";"GET Windpark KARO GmbH & Co. KG";"ABR953086119350";"Volleinspeisung";"SGE941025913220";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE980258892216";"WP Gebstedt WEA 01";"In Planung";"Wind";"4380";"4380";"";"8.8.2019";"Thüringen";"99510";"Ilmtal-Weinstraße";"";"";"Nirmsdorf";"Flur4: 246/1, 246/2, 246/3";"16071101";"51,07894";"11,482588";"";"";"WP Gebstedt WEA 01";"166";"150";"Vestas Deutschland GmbH";"V150 4.2MW 166m";"";"";"Horizontalläufer";"Windkraft an Land";"26.1.2024";"";"9.1.2026";"Windpark Gebstedt GmbH & Co. KG";"ABR920928815862";"Volleinspeisung";"SGE991612819787";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE946570524112";"WP Gebstedt WEA 02";"In Planung";"Wind";"4380";"4380";"";"8.8.2019";"Thüringen";"99518";"Bad Sulza";"";"";"Gebstedt";"Flur5: 429/2, 430";"16071004";"51,075595";"11,488776";"";"";"WP Gebstedt WEA 02";"164";"149";"Nordex Energy GmbH";"Nordex Delta 4000-N149 NH 164m";"";"";"Horizontalläufer";"Windkraft an Land";"23.4.2024";"";"9.1.2026";"Windpark Gebstedt GmbH & Co. KG";"ABR920928815862";"Volleinspeisung";"SGE991612819787";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE934079361710";"WP Gebstedt WEA 03";"In Planung";"Wind";"4380";"4380";"";"8.8.2019";"Thüringen";"99510";"Ilmtal-Weinstraße";"";"";"Willerstedt";"Flur7: 638/1, 638/2";"16071101";"51,075827";"11,477862";"";"";"WP Gebstedt WEA 03";"164";"149";"Nordex Energy GmbH";"Nordex Delta 4000-N149 NH 164m";"";"";"Horizontalläufer";"Windkraft an Land";"26.1.2024";"";"9.1.2026";"Windpark Gebstedt GmbH & Co. KG";"ABR920928815862";"Volleinspeisung";"SGE991612819787";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE946306871930";"WP Gebstedt WEA 04";"In Planung";"Wind";"4380";"4380";"";"8.8.2019";"Thüringen";"99510";"Ilmtal-Weinstraße";"";"";"Nirmsdorf";"Flur4: 259, 260";"16071101";"51,074596";"11,48449";"";"";"WP Gebstedt WEA 04";"166";"150";"Vestas Deutschland GmbH";"V150 4.2MW NH 166m";"";"";"Horizontalläufer";"Windkraft an Land";"26.1.2024";"";"9.1.2026";"Windpark Gebstedt GmbH & Co. KG";"ABR920928815862";"Volleinspeisung";"SGE991612819787";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE934800429153";"WP Gebstedt WEA 05";"In Planung";"Wind";"4380";"4380";"";"8.8.2019";"Thüringen";"99510";"Ilmtal-Weinstraße";"";"";"Gebstedt";"Flur5: 434";"16071101";"51,074852";"11,492046";"";"";"WP Gebstedt WEA 05";"166";"150";"Vestas Deutschland GmbH";"V150 4.2MW NH 166m";"";"";"Horizontalläufer";"Windkraft an Land";"23.4.2024";"";"9.1.2026";"Windpark Gebstedt GmbH & Co. KG";"ABR920928815862";"Volleinspeisung";"SGE991612819787";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE924251499560";"BR 04";"In Planung";"Wind";"4200";"4200";"";"12.8.2019";"Thüringen";"99869";"Nessetal";"";"";"Brüheim";"Flur4: 2/2, 6/1";"16067003";"51,011659";"10,556407";"";"";"Brüheim";"166";"150";"Vestas Deutschland GmbH";"V150";"";"";"Horizontalläufer";"Windkraft an Land";"14.1.2022";"";"31.12.2022";"BOREAS Energie GmbH";"ABR909054335185";"Volleinspeisung";"SGE950957283585";"";"";"";"Niederspannung (= Hausanschluss/Haushaltsstrom)";"";"";"";"";"";"";"";"";"";""
"SEE916256339590";"BR 05";"In Planung";"Wind";"4200";"4200";"";"12.8.2019";"Thüringen";"99869";"Nessetal";"";"";"Brüheim";"Flur4: 6/1, 6/2, 7";"16067005";"51,008377";"10,56218";"";"";"Brüheim";"166";"150";"Vestas Deutschland GmbH";"V150";"";"";"Horizontalläufer";"Windkraft an Land";"14.1.2022";"";"31.12.2022";"BOREAS Energie GmbH";"ABR909054335185";"Volleinspeisung";"SGE950957283585";"";"";"";"Niederspannung (= Hausanschluss/Haushaltsstrom)";"";"";"";"";"";"";"";"";"";""
"SEE923834983632";"BR 06";"In Planung";"Wind";"4200";"4200";"";"12.8.2019";"Thüringen";"99869";"Nessetal";"";"";"Brüheim";"Flur4: 2/3";"16067005";"51,01103";"10,565205";"";"";"Brüheim";"166";"150";"Vestas Deutschland GmbH";"V150";"";"";"Horizontalläufer";"Windkraft an Land";"14.1.2022";"";"31.12.2022";"BOREAS Energie GmbH";"ABR909054335185";"Volleinspeisung";"SGE950957283585";"";"";"";"Niederspannung (= Hausanschluss/Haushaltsstrom)";"";"";"";"";"";"";"";"";"";""
"SEE907185512277";"SCH-2";"In Planung";"Wind";"3000";"3000";"";"19.8.2019";"Baden-Württemberg";"97953";"Königheim";"";"";"Pülfringen";"Flur0: 2471";"08128061";"49,59719";"9,516262";"";"";"Windpark Königheim-Scherenberg";"149";"115";"ENERCON GmbH";"E115";"";"";"Horizontalläufer";"Windkraft an Land";"19.8.2019";"";"31.12.2020";"BürgerEnergie Königheim GmbH & Co. KG";"ABR914391589023";"Volleinspeisung";"SGE962067991649";"Netze BW GmbH (SNB948311994307)";"SNB948311994307";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE937511941570";"Infrastrukturgemeinschaft Broderstorf GbR ( SBH)";"In Planung";"Wind";"2200";"2200";"";"21.8.2019";"Mecklenburg-Vorpommern";"18184";"Broderstorf";"";"";"Neuendorf";"Flur 1 Flurstück 101/2";"13072019";"54,099613";"12,225846";"";"";"Windpark Broderstorf";"123";"92,8";"eno energy GmbH";"eno 92-2.2";"";"";"Horizontalläufer";"Windkraft an Land";"19.8.2021";"";"15.9.2021";"Infrastrukturgemeinschaft Broderstorf GbR";"ABR926956302015";"Volleinspeisung";"SGE984693997437";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Umspannebene Höchstspannung/Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE946726586926";"OBS 2";"In Planung";"Wind";"3050";"3050";"";"27.9.2019";"Baden-Württemberg";"97944";"Boxberg";"";"";"Boxberg-Oberschüpf";"5032";"08128014";"49,545251";"9,664037";"";"";"Windpark Oberschüpf";"135";"101";"ENERCON GmbH";"E-101";"";"";"Horizontalläufer";"Windkraft an Land";"23.3.2021";"";"31.12.2022";"EE BürgerEnergie Boxberg GmbH & Co. KG";"ABR962204627400";"Volleinspeisung";"SGE939226388114";"Netze BW GmbH (SNB948311994307)";"SNB948311994307";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE975935533308";"Enercon E-53";"In Planung";"Wind";"800";"800";"";"30.9.2019";"Nordrhein-Westfalen";"33178";"Borchen";"";"";"Dörenhagen";"Flur 3 Flurstück 26,27";"05774012";"51,66364";"8,850618";"";"";"Dörenhagen";"73,25";"52,9";"ENERCON GmbH";"E-53";"";"";"Horizontalläufer";"Windkraft an Land";"18.3.2021";"";"1.6.2022";"natürliche Person (ABR923967579276)";"ABR923967579276";"Volleinspeisung";"SGE926121170937";"";"";"";"Niederspannung (= Hausanschluss/Haushaltsstrom)";"";"";"";"";"";"";"";"";"";""
"SEE909628573302";"OB1";"In Planung";"Wind";"2300";"2300";"";"1.10.2019";"Rheinland-Pfalz";"55767";"Wilzenberg-Hußweiler";"";"";"Hußweiler";"Flur 3, Flurstück 4";"07134094";"49,699717";"7,243893";"";"";"Windpark Oberbrombach";"138";"82";"ENERCON GmbH";"E-82 E2";"";"";"Horizontalläufer";"Windkraft an Land";"20.4.2021";"";"15.5.2022";"WEAG Future Energies AG";"ABR923231006989";"Volleinspeisung";"SGE952202766829";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE959245681270";"OB4";"In Planung";"Wind";"2300";"2300";"";"1.10.2019";"Rheinland-Pfalz";"55767";"Wilzenberg-Hußweiler";"";"";"Hußweiler";"Flur 3, Flurstück 2";"07134094";"49,703991";"7,243406";"";"";"Windpark Oberbrombach";"138";"82";"ENERCON GmbH";"E-82 E2";"";"";"Horizontalläufer";"Windkraft an Land";"29.3.2021";"";"15.12.2021";"WEAG Future Energies AG";"ABR923231006989";"Volleinspeisung";"SGE932602724643";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE953362766315";"PEL1A";"In Planung";"Wind";"3000";"3000";"";"1.10.2019";"Rheinland-Pfalz";"54331";"Pellingen";"";"";"Pellingen";"Flur 10, Flurstück 58/2";"07235106";"49,656261";"6,666056";"";"";"Windpark Pellingen";"149";"115,71";"ENERCON GmbH";"E115";"";"";"Horizontalläufer";"Windkraft an Land";"9.4.2021";"";"31.8.2021";"WEAG Windkraft Konz GmbH & Co. KG";"ABR947959270613";"Volleinspeisung";"SGE941436496473";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE980572093221";"Mistelbach-WEA 3";"In Planung";"Wind";"3450";"3450";"";"17.10.2019";"Bayern";"95494";"Gesees";"";"";"Lindenhardter Forst";"1";"09472140";"49,875251";"11,52424";"";"";"Windpark Pettendorfer Rangen ""gKU Anstalt des öffentlichen Rechts""";"140";"112";"Vestas Deutschland GmbH";"V 112";"";"";"Horizontalläufer";"Windkraft an Land";"10.8.2021";"";"31.12.2022";"Windpark Pettendorfer Rangen ""gKU Anstalt des öffentlichen Rechts""";"ABR975588030025";"Volleinspeisung";"SGE937228543609";"";"";"";"Niederspannung (= Hausanschluss/Haushaltsstrom)";"";"";"";"";"";"";"";"";"";""
"SEE930995511734";"WKA Güstow West";"In Planung";"Wind";"2350";"2350";"";"28.10.2019";"Brandenburg";"17291";"Prenzlau";"";"";"Güstow";"Flur 1: 38, 55/7";"12073452";"53,335045";"13,768086";"";"";"Güstow West";"138,4";"92";"ENERCON GmbH";"E-92";"";"";"Horizontalläufer";"Windkraft an Land";"26.3.2021";"";"1.12.2022";"GREE Güstow GmbH & Co. KG";"ABR998757544048";"Volleinspeisung";"SGE936160161919";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE961924553785";"WEA-Nandlstadt";"In Planung";"Wind";"2400";"2400";"";"28.10.2019";"Bayern";"85405";"Nandlstadt";"";"";"Airischwand";"1102";"09178144";"48,551957";"11,78056";"";"";"WEA-Nandlstadt";"141";"117";"Nordex Energy GmbH";"N117/2400";"";"";"Horizontalläufer";"Windkraft an Land";"31.3.2021";"";"31.12.2022";"tetra r.e. GmbH";"ABR913913882260";"Volleinspeisung";"SGE961035053907";"Bayernwerk Netz GmbH (SNB940352624434)";"SNB940352624434";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE997139453527";"SW-TRE7";"In Planung";"Wind";"3450";"3450";"";"29.10.2019";"Thüringen";"07407";"Remda-Teichel";"";"";"Treppendorf";"357/2, 360/2";"16073105";"50,821431";"11,26535";"";"";"Windpark Remda Treppendorf";"166";"136";"Vestas Deutschland GmbH";"V136-3.45MW GS";"";"";"Horizontalläufer";"Windkraft an Land";"29.10.2019";"";"18.12.2020";"Sabowind";"ABR973785508064";"Volleinspeisung";"SGE998293270302";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE911478766704";"WP Katzenstirn WEA 01";"In Planung";"Wind";"4380";"4380";"";"5.11.2019";"Hessen";"34326";"Morschen";"";"";"Altmorschen";"19, Flurstück 22/3";"06634015";"51,076691";"9,667741";"";"";"WP Katzenstirn";"164";"149";"Nordex Energy GmbH";"Nordex Delta 4000 N149";"";"";"Horizontalläufer";"Windkraft an Land";"30.3.2021";"";"21.5.2022";"PNE AG";"ABR919574103430";"Volleinspeisung";"SGE921311798168";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Umspannebene Hochspannung/Mittelspannung";"";"";"";"";"";"";"";"";"";""
